"","gene"
"16289","ENSG00000081320"
"16290","ENSG00000236250"
"16291","ENSG00000102572"
"16292","ENSG00000230079"
"16293","ENSG00000115694"
"16294","ENSG00000134602"
"16295","ENSG00000104375"
"16296","ENSG00000196335"
"16297","ENSG00000169302"
"16298","ENSG00000152953"
"16299","ENSG00000165752"
"16300","ENSG00000130413"
"16301","ENSG00000125834"
"16302","ENSG00000163482"
"16303","ENSG00000112079"
"16304","ENSG00000211455"
"16305","ENSG00000198648"
"16306","ENSG00000101109"
"16307","ENSG00000196182"
"16308","ENSG00000281245"
"16309","ENSG00000117632"
"16310","ENSG00000276058"
"16311","ENSG00000104435"
"16312","ENSG00000197457"
"16313","ENSG00000015592"
"16314","ENSG00000230873"
"16315","ENSG00000148175"
"16316","ENSG00000067221"
"16317","ENSG00000165283"
"16318","ENSG00000133115"
"16319","ENSG00000243244"
"16320","ENSG00000068781"
"16321","ENSG00000140022"
"16322","ENSG00000165730"
"16323","ENSG00000173320"
"16324","ENSG00000001460"
"16325","ENSG00000163116"
"16326","ENSG00000197768"
"16327","ENSG00000288257"
"16328","ENSG00000266173"
"16329","ENSG00000082146"
"16330","ENSG00000023734"
"16331","ENSG00000165209"
"16332","ENSG00000242866"
"16333","ENSG00000166763"
"16334","ENSG00000143093"
"16335","ENSG00000128578"
"16336","ENSG00000115808"
"16337","ENSG00000196792"
"16338","ENSG00000090372"
"16339","ENSG00000101846"
"16340","ENSG00000134910"
"16341","ENSG00000163527"
"16342","ENSG00000103266"
"16343","ENSG00000203685"
"16344","ENSG00000104915"
"16345","ENSG00000135604"
"16346","ENSG00000117758"
"16347","ENSG00000124222"
"16348","ENSG00000254995"
"16349","ENSG00000136874"
"16350","ENSG00000168818"
"16351","ENSG00000178750"
"16352","ENSG00000106089"
"16353","ENSG00000099365"
"16354","ENSG00000111450"
"16355","ENSG00000166900"
"16356","ENSG00000103496"
"16357","ENSG00000162236"
"16358","ENSG00000135823"
"16359","ENSG00000079950"
"16360","ENSG00000170310"
"16361","ENSG00000136854"
"16362","ENSG00000076944"
"16363","ENSG00000116266"
"16364","ENSG00000166263"
"16365","ENSG00000164506"
"16366","ENSG00000145087"
"16367","ENSG00000168952"
"16368","ENSG00000060140"
"16369","ENSG00000198252"
"16370","ENSG00000127952"
"16371","ENSG00000113387"
"16372","ENSG00000136143"
"16373","ENSG00000224936"
"16374","ENSG00000229593"
"16375","ENSG00000163541"
"16376","ENSG00000172340"
"16377","ENSG00000249226"
"16378","ENSG00000198829"
"16379","ENSG00000094975"
"16380","ENSG00000111707"
"16381","ENSG00000274681"
"16382","ENSG00000107882"
"16383","ENSG00000175600"
"16384","ENSG00000105705"
"16385","ENSG00000064607"
"16386","ENSG00000165416"
"16387","ENSG00000291499"
"16388","ENSG00000239827"
"16389","ENSG00000137573"
"16390","ENSG00000196562"
"16391","ENSG00000196502"
"16392","ENSG00000197165"
"16393","ENSG00000261052"
"16394","ENSG00000213648"
"16395","ENSG00000173597"
"16396","ENSG00000198203"
"16397","ENSG00000198075"
"16398","ENSG00000109193"
"16399","ENSG00000105398"
"16400","ENSG00000088002"
"16401","ENSG00000130540"
"16402","ENSG00000144455"
"16403","ENSG00000129103"
"16404","ENSG00000116030"
"16405","ENSG00000241721"
"16406","ENSG00000235082"
"16407","ENSG00000188612"
"16408","ENSG00000235238"
"16409","ENSG00000271096"
"16410","ENSG00000248278"
"16411","ENSG00000253328"
"16412","ENSG00000228976"
"16413","ENSG00000184900"
"16414","ENSG00000177688"
"16415","ENSG00000164828"
"16416","ENSG00000100242"
"16417","ENSG00000164744"
"16418","ENSG00000139531"
"16419","ENSG00000092201"
"16420","ENSG00000256238"
"16421","ENSG00000102710"
"16422","ENSG00000196284"
"16423","ENSG00000213246"
"16424","ENSG00000196235"
"16425","ENSG00000109111"
"16426","ENSG00000119760"
"16427","ENSG00000156502"
"16428","ENSG00000280627"
"16429","ENSG00000281024"
"16430","ENSG00000280951"
"16431","ENSG00000281309"
"16432","ENSG00000106868"
"16433","ENSG00000099994"
"16434","ENSG00000157303"
"16435","ENSG00000143502"
"16436","ENSG00000173705"
"16437","ENSG00000100647"
"16438","ENSG00000101945"
"16439","ENSG00000152455"
"16440","ENSG00000178691"
"16441","ENSG00000264538"
"16442","ENSG00000159164"
"16443","ENSG00000185518"
"16444","ENSG00000122012"
"16445","ENSG00000177868"
"16446","ENSG00000165124"
"16447","ENSG00000197321"
"16448","ENSG00000198168"
"16449","ENSG00000166111"
"16450","ENSG00000157703"
"16451","ENSG00000133789"
"16452","ENSG00000175854"
"16453","ENSG00000173928"
"16454","ENSG00000116668"
"16455","ENSG00000169895"
"16456","ENSG00000147642"
"16457","ENSG00000171772"
"16458","ENSG00000205078"
"16459","ENSG00000161860"
"16460","ENSG00000217442"
"16461","ENSG00000198765"
"16462","ENSG00000196074"
"16463","ENSG00000153157"
"16464","ENSG00000139351"
"16465","ENSG00000105137"
"16466","ENSG00000097096"
"16467","ENSG00000117614"
"16468","ENSG00000165025"
"16469","ENSG00000125755"
"16470","ENSG00000008056"
"16471","ENSG00000157152"
"16472","ENSG00000185666"
"16473","ENSG00000162520"
"16474","ENSG00000135316"
"16475","ENSG00000101463"
"16476","ENSG00000183379"
"16477","ENSG00000131018"
"16478","ENSG00000054654"
"16479","ENSG00000176438"
"16480","ENSG00000181392"
"16481","ENSG00000227460"
"16482","ENSG00000100321"
"16483","ENSG00000108639"
"16484","ENSG00000291941"
"16485","ENSG00000105467"
"16486","ENSG00000159082"
"16487","ENSG00000078269"
"16488","ENSG00000213463"
"16489","ENSG00000258644"
"16490","ENSG00000182253"
"16491","ENSG00000171992"
"16492","ENSG00000172403"
"16493","ENSG00000166317"
"16494","ENSG00000163630"
"16495","ENSG00000274047"
"16496","ENSG00000102003"
"16497","ENSG00000008282"
"16498","ENSG00000143028"
"16499","ENSG00000204070"
"16500","ENSG00000254806"
"16501","ENSG00000067715"
"16502","ENSG00000110975"
"16503","ENSG00000132718"
"16504","ENSG00000173227"
"16505","ENSG00000019505"
"16506","ENSG00000143469"
"16507","ENSG00000204176"
"16508","ENSG00000139973"
"16509","ENSG00000103528"
"16510","ENSG00000143858"
"16511","ENSG00000213023"
"16512","ENSG00000132872"
"16513","ENSG00000129990"
"16514","ENSG00000134207"
"16515","ENSG00000011347"
"16516","ENSG00000288149"
"16517","ENSG00000170743"
"16518","ENSG00000142765"
"16519","ENSG00000137501"
"16520","ENSG00000164674"
"16521","ENSG00000102362"
"16522","ENSG00000147041"
"16523","ENSG00000162298"
"16524","ENSG00000291379"
"16525","ENSG00000198198"
"16526","ENSG00000100324"
"16527","ENSG00000055208"
"16528","ENSG00000157625"
"16529","ENSG00000006128"
"16530","ENSG00000166863"
"16531","ENSG00000176358"
"16532","ENSG00000147526"
"16533","ENSG00000138162"
"16534","ENSG00000013810"
"16535","ENSG00000136463"
"16536","ENSG00000115353"
"16537","ENSG00000075073"
"16538","ENSG00000169836"
"16539","ENSG00000184292"
"16540","ENSG00000152382"
"16541","ENSG00000276234"
"16542","ENSG00000173011"
"16543","ENSG00000171148"
"16544","ENSG00000147133"
"16545","ENSG00000166337"
"16546","ENSG00000064995"
"16547","ENSG00000120656"
"16548","ENSG00000197780"
"16549","ENSG00000276833"
"16550","ENSG00000143498"
"16551","ENSG00000115750"
"16552","ENSG00000103168"
"16553","ENSG00000166012"
"16554","ENSG00000122728"
"16555","ENSG00000064313"
"16556","ENSG00000165632"
"16557","ENSG00000280529"
"16558","ENSG00000141384"
"16559","ENSG00000148835"
"16560","ENSG00000135801"
"16561","ENSG00000106290"
"16562","ENSG00000162227"
"16563","ENSG00000178913"
"16564","ENSG00000102387"
"16565","ENSG00000137413"
"16566","ENSG00000276463"
"16567","ENSG00000187325"
"16568","ENSG00000213871"
"16569","ENSG00000164691"
"16570","ENSG00000149591"
"16571","ENSG00000158710"
"16572","ENSG00000253676"
"16573","ENSG00000144834"
"16574","ENSG00000162367"
"16575","ENSG00000186051"
"16576","ENSG00000177156"
"16577","ENSG00000279643"
"16578","ENSG00000115183"
"16579","ENSG00000170921"
"16580","ENSG00000183597"
"16581","ENSG00000103047"
"16582","ENSG00000136560"
"16583","ENSG00000160551"
"16584","ENSG00000149930"
"16585","ENSG00000135090"
"16586","ENSG00000227816"
"16587","ENSG00000225967"
"16588","ENSG00000112493"
"16589","ENSG00000139192"
"16590","ENSG00000169762"
"16591","ENSG00000059588"
"16592","ENSG00000139546"
"16593","ENSG00000120948"
"16594","ENSG00000238213"
"16595","ENSG00000276604"
"16596","ENSG00000143374"
"16597","ENSG00000173662"
"16598","ENSG00000169962"
"16599","ENSG00000272805"
"16600","ENSG00000273457"
"16601","ENSG00000261984"
"16602","ENSG00000273144"
"16603","ENSG00000263028"
"16604","ENSG00000273092"
"16605","ENSG00000127362"
"16606","ENSG00000262111"
"16607","ENSG00000263097"
"16608","ENSG00000127364"
"16609","ENSG00000221937"
"16610","ENSG00000262612"
"16611","ENSG00000262525"
"16612","ENSG00000127366"
"16613","ENSG00000273431"
"16614","ENSG00000263158"
"16615","ENSG00000263083"
"16616","ENSG00000270923"
"16617","ENSG00000089123"
"16618","ENSG00000198650"
"16619","ENSG00000291730"
"16620","ENSG00000234369"
"16621","ENSG00000157014"
"16622","ENSG00000218226"
"16623","ENSG00000235205"
"16624","ENSG00000203705"
"16625","ENSG00000106052"
"16626","ENSG00000213977"
"16627","ENSG00000065882"
"16628","ENSG00000099992"
"16629","ENSG00000169221"
"16630","ENSG00000175463"
"16631","ENSG00000108239"
"16632","ENSG00000107021"
"16633","ENSG00000132405"
"16634","ENSG00000121749"
"16635","ENSG00000167291"
"16636","ENSG00000104946"
"16637","ENSG00000109680"
"16638","ENSG00000095383"
"16639","ENSG00000125875"
"16640","ENSG00000054611"
"16641","ENSG00000065491"
"16642","ENSG00000036054"
"16643","ENSG00000162065"
"16644","ENSG00000068354"
"16645","ENSG00000214946"
"16646","ENSG00000167202"
"16647","ENSG00000274611"
"16648","ENSG00000111490"
"16649","ENSG00000156787"
"16650","ENSG00000146350"
"16651","ENSG00000282750"
"16652","ENSG00000278299"
"16653","ENSG00000274419"
"16654","ENSG00000278599"
"16655","ENSG00000277974"
"16656","ENSG00000275861"
"16657","ENSG00000275153"
"16658","ENSG00000276349"
"16659","ENSG00000290422"
"16660","ENSG00000136111"
"16661","ENSG00000131374"
"16662","ENSG00000145979"
"16663","ENSG00000204634"
"16664","ENSG00000133138"
"16665","ENSG00000109436"
"16666","ENSG00000284400"
"16667","ENSG00000171530"
"16668","ENSG00000235829"
"16669","ENSG00000249055"
"16670","ENSG00000105254"
"16671","ENSG00000124659"
"16672","ENSG00000113838"
"16673","ENSG00000278759"
"16674","ENSG00000284770"
"16675","ENSG00000154114"
"16676","ENSG00000145348"
"16677","ENSG00000183735"
"16678","ENSG00000198933"
"16679","ENSG00000101849"
"16680","ENSG00000177565"
"16681","ENSG00000092377"
"16682","ENSG00000106638"
"16683","ENSG00000291938"
"16684","ENSG00000112592"
"16685","ENSG00000028839"
"16686","ENSG00000182521"
"16687","ENSG00000136535"
"16688","ENSG00000154144"
"16689","ENSG00000136270"
"16690","ENSG00000184058"
"16691","ENSG00000167800"
"16692","ENSG00000092607"
"16693","ENSG00000112837"
"16694","ENSG00000143178"
"16695","ENSG00000121068"
"16696","ENSG00000164532"
"16697","ENSG00000073861"
"16698","ENSG00000122145"
"16699","ENSG00000135111"
"16700","ENSG00000121075"
"16701","ENSG00000089225"
"16702","ENSG00000149922"
"16703","ENSG00000006638"
"16704","ENSG00000059377"
"16705","ENSG00000276776"
"16706","ENSG00000198420"
"16707","ENSG00000223459"
"16708","ENSG00000292264"
"16709","ENSG00000285351"
"16710","ENSG00000179152"
"16711","ENSG00000240280"
"16712","ENSG00000173991"
"16713","ENSG00000187735"
"16714","ENSG00000230409"
"16715","ENSG00000236184"
"16716","ENSG00000171703"
"16717","ENSG00000282941"
"16718","ENSG00000172465"
"16719","ENSG00000291823"
"16720","ENSG00000196507"
"16721","ENSG00000133142"
"16722","ENSG00000204065"
"16723","ENSG00000291827"
"16724","ENSG00000182916"
"16725","ENSG00000180964"
"16726","ENSG00000185222"
"16727","ENSG00000176896"
"16728","ENSG00000116205"
"16729","ENSG00000113649"
"16730","ENSG00000176769"
"16731","ENSG00000140262"
"16732","ENSG00000125878"
"16733","ENSG00000224941"
"16734","ENSG00000100207"
"16735","ENSG00000118526"
"16736","ENSG00000163792"
"16737","ENSG00000261787"
"16738","ENSG00000141002"
"16739","ENSG00000071564"
"16740","ENSG00000236567"
"16741","ENSG00000196628"
"16742","ENSG00000081059"
"16743","ENSG00000152284"
"16744","ENSG00000148737"
"16745","ENSG00000101190"
"16746","ENSG00000159450"
"16747","ENSG00000139437"
"16748","ENSG00000110719"
"16749","ENSG00000100721"
"16750","ENSG00000213231"
"16751","ENSG00000134827"
"16752","ENSG00000185339"
"16753","ENSG00000070814"
"16754","ENSG00000120438"
"16755","ENSG00000242220"
"16756","ENSG00000166984"
"16757","ENSG00000124678"
"16758","ENSG00000176148"
"16759","ENSG00000166046"
"16760","ENSG00000268235"
"16761","ENSG00000215029"
"16762","ENSG00000145022"
"16763","ENSG00000146221"
"16764","ENSG00000204852"
"16765","ENSG00000168778"
"16766","ENSG00000119977"
"16767","ENSG00000139372"
"16768","ENSG00000284856"
"16769","ENSG00000262635"
"16770","ENSG00000042088"
"16771","ENSG00000111802"
"16772","ENSG00000095627"
"16773","ENSG00000163239"
"16774","ENSG00000173809"
"16775","ENSG00000291547"
"16776","ENSG00000083544"
"16777","ENSG00000162782"
"16778","ENSG00000180113"
"16779","ENSG00000196116"
"16780","ENSG00000156414"
"16781","ENSG00000182134"
"16782","ENSG00000180190"
"16783","ENSG00000187079"
"16784","ENSG00000074219"
"16785","ENSG00000007866"
"16786","ENSG00000197905"
"16787","ENSG00000135605"
"16788","ENSG00000205356"
"16789","ENSG00000196663"
"16790","ENSG00000099797"
"16791","ENSG00000205678"
"16792","ENSG00000235043"
"16793","ENSG00000109927"
"16794","ENSG00000119913"
"16795","ENSG00000203730"
"16796","ENSG00000167074"
"16797","ENSG00000172171"
"16798","ENSG00000120156"
"16799","ENSG00000167858"
"16800","ENSG00000092850"
"16801","ENSG00000125409"
"16802","ENSG00000163060"
"16803","ENSG00000188681"
"16804","ENSG00000153060"
"16805","ENSG00000100726"
"16806","ENSG00000257949"
"16807","ENSG00000261408"
"16808","ENSG00000009694"
"16809","ENSG00000145934"
"16810","ENSG00000218336"
"16811","ENSG00000149256"
"16812","ENSG00000291791"
"16813","ENSG00000167302"
"16814","ENSG00000249961"
"16815","ENSG00000167014"
"16816","ENSG00000147601"
"16817","ENSG00000226361"
"16818","ENSG00000132604"
"16819","ENSG00000166848"
"16820","ENSG00000164362"
"16821","ENSG00000135269"
"16822","ENSG00000088992"
"16823","ENSG00000107140"
"16824","ENSG00000070759"
"16825","ENSG00000132749"
"16826","ENSG00000135426"
"16827","ENSG00000138336"
"16828","ENSG00000168769"
"16829","ENSG00000187605"
"16830","ENSG00000136891"
"16831","ENSG00000131126"
"16832","ENSG00000120498"
"16833","ENSG00000150783"
"16834","ENSG00000282815"
"16835","ENSG00000121101"
"16836","ENSG00000133863"
"16837","ENSG00000182459"
"16838","ENSG00000136478"
"16839","ENSG00000234911"
"16840","ENSG00000226174"
"16841","ENSG00000175664"
"16842","ENSG00000144043"
"16843","ENSG00000164081"
"16844","ENSG00000153495"
"16845","ENSG00000151287"
"16846","ENSG00000240021"
"16847","ENSG00000186118"
"16848","ENSG00000151575"
"16849","ENSG00000091513"
"16850","ENSG00000108064"
"16851","ENSG00000137203"
"16852","ENSG00000008196"
"16853","ENSG00000087510"
"16854","ENSG00000116819"
"16855","ENSG00000090447"
"16856","ENSG00000029639"
"16857","ENSG00000162851"
"16858","ENSG00000135457"
"16859","ENSG00000115112"
"16860","ENSG00000198176"
"16861","ENSG00000114126"
"16862","ENSG00000292217"
"16863","ENSG00000112561"
"16864","ENSG00000105967"
"16865","ENSG00000160182"
"16866","ENSG00000160181"
"16867","ENSG00000160180"
"16868","ENSG00000114354"
"16869","ENSG00000100109"
"16870","ENSG00000003436"
"16871","ENSG00000105825"
"16872","ENSG00000274073"
"16873","ENSG00000106327"
"16874","ENSG00000072274"
"16875","ENSG00000042832"
"16876","ENSG00000088451"
"16877","ENSG00000163235"
"16878","ENSG00000105329"
"16879","ENSG00000140682"
"16880","ENSG00000092969"
"16881","ENSG00000119699"
"16882","ENSG00000120708"
"16883","ENSG00000106799"
"16884","ENSG00000163513"
"16885","ENSG00000069702"
"16886","ENSG00000260001"
"16887","ENSG00000135966"
"16888","ENSG00000177426"
"16889","ENSG00000118707"
"16890","ENSG00000225401"
"16891","ENSG00000285348"
"16892","ENSG00000198959"
"16893","ENSG00000125780"
"16894","ENSG00000281886"
"16895","ENSG00000104055"
"16896","ENSG00000292253"
"16897","ENSG00000137574"
"16898","ENSG00000180176"
"16899","ENSG00000267676"
"16900","ENSG00000115970"
"16901","ENSG00000131931"
"16902","ENSG00000129028"
"16903","ENSG00000168286"
"16904","ENSG00000137492"
"16905","ENSG00000243915"
"16906","ENSG00000227972"
"16907","ENSG00000253919"
"16908","ENSG00000223963"
"16909","ENSG00000248320"
"16910","ENSG00000173451"
"16911","ENSG00000041988"
"16912","ENSG00000176946"
"16913","ENSG00000177683"
"16914","ENSG00000174796"
"16915","ENSG00000184436"
"16916","ENSG00000161277"
"16917","ENSG00000168152"
"16918","ENSG00000178726"
"16919","ENSG00000137801"
"16920","ENSG00000186340"
"16921","ENSG00000169231"
"16922","ENSG00000113296"
"16923","ENSG00000159445"
"16924","ENSG00000196407"
"16925","ENSG00000130193"
"16926","ENSG00000275122"
"16927","ENSG00000130775"
"16928","ENSG00000113272"
"16929","ENSG00000185875"
"16930","ENSG00000144115"
"16931","ENSG00000079134"
"16932","ENSG00000125676"
"16933","ENSG00000051596"
"16934","ENSG00000100296"
"16935","ENSG00000131652"
"16936","ENSG00000163634"
"16937","ENSG00000172009"
"16938","ENSG00000090534"
"16939","ENSG00000126351"
"16940","ENSG00000054118"
"16941","ENSG00000151090"
"16942","ENSG00000151365"
"16943","ENSG00000136114"
"16944","ENSG00000187720"
"16945","ENSG00000005108"
"16946","ENSG00000144229"
"16947","ENSG00000259431"
"16948","ENSG00000066654"
"16949","ENSG00000138050"
"16950","ENSG00000134077"
"16951","ENSG00000154096"
"16952","ENSG00000151500"
"16953","ENSG00000116001"
"16954","ENSG00000151923"
"16955","ENSG00000156299"
"16956","ENSG00000146426"
"16957","ENSG00000127666"
"16958","ENSG00000243414"
"16959","ENSG00000140534"
"16960","ENSG00000066056"
"16961","ENSG00000145365"
"16962","ENSG00000255833"
"16963","ENSG00000078237"
"16964","ENSG00000221944"
"16965","ENSG00000180346"
"16966","ENSG00000173825"
"16967","ENSG00000169989"
"16968","ENSG00000179886"
"16969","ENSG00000164296"
"16970","ENSG00000140993"
"16971","ENSG00000181847"
"16972","ENSG00000145850"
"16973","ENSG00000111602"
"16974","ENSG00000134809"
"16975","ENSG00000132286"
"16976","ENSG00000099800"
"16977","ENSG00000134375"
"16978","ENSG00000292215"
"16979","ENSG00000075336"
"16980","ENSG00000277649"
"16981","ENSG00000265354"
"16982","ENSG00000204152"
"16983","ENSG00000104980"
"16984","ENSG00000105197"
"16985","ENSG00000126953"
"16986","ENSG00000231445"
"16987","ENSG00000150779"
"16988","ENSG00000100575"
"16989","ENSG00000232608"
"16990","ENSG00000113845"
"16991","ENSG00000102265"
"16992","ENSG00000035862"
"16993","ENSG00000100234"
"16994","ENSG00000157150"
"16995","ENSG00000137251"
"16996","ENSG00000142910"
"16997","ENSG00000223573"
"16998","ENSG00000284915"
"16999","ENSG00000163659"
"17000","ENSG00000075131"
"17001","ENSG00000143155"
"17002","ENSG00000150455"
"17003","ENSG00000137221"
"17004","ENSG00000277401"
"17005","ENSG00000119139"
"17006","ENSG00000105289"
"17007","ENSG00000167900"
"17008","ENSG00000166548"
"17009","ENSG00000149476"
"17010","ENSG00000163931"
"17011","ENSG00000007350"
"17012","ENSG00000160606"
"17013","ENSG00000275246"
"17014","ENSG00000101342"
"17015","ENSG00000196781"
"17016","ENSG00000228158"
"17017","ENSG00000065717"
"17018","ENSG00000140332"
"17019","ENSG00000106829"
"17020","ENSG00000104953"
